Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1000,50,Male,Socks,Clothing,28,NM,L,Brown,Spring,2.9,Yes,Standard,Yes,Yes,23,Debit Card,Monthly
1001,43,Male,Socks,Clothing,46,GA,M,Red,Winter,3.9,Yes,Express,Yes,Yes,1,Bank Transfer,Bi-Weekly
1002,61,Male,Dress,Clothing,60,WA,M,Orange,Fall,3.6,Yes,Standard,Yes,Yes,4,Debit Card,Fortnightly
1003,55,Male,Shoes,Footwear,59,ND,M,White,Spring,3.5,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly
1004,56,Male,Hat,Accessories,68,OH,M,Green,Fall,4.0,Yes,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly
1005,33,Male,Backpack,Accessories,79,TN,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Annually
1006,43,Male,Backpack,Accessories,94,NY,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly
1007,21,Male,Pants,Clothing,83,MI,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,Yes,50,Venmo,Quarterly
1008,58,Male,Gloves,Accessories,62,GA,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,Yes,2,Credit Card,Annually
1009,41,Male,Scarf,Accessories,85,NM,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,Yes,29,PayPal,Annually
1010,39,Male,Hoodie,Clothing,30,LA,M,Silver,Summer,3.1,Yes,Express,Yes,Yes,11,Venmo,Annually
1011,54,Male,Jeans,Clothing,24,SD,XL,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,37,Credit Card,Fortnightly
1012,43,Male,Backpack,Accessories,25,MT,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32,Debit Card,Fortnightly
1013,28,Male,Sandals,Footwear,37,NM,L,Teal,Summer,3.8,Yes,Express,Yes,Yes,27,Credit Card,Annually
1014,59,Male,Belt,Accessories,69,SC,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,31,Venmo,Bi-Weekly
1015,28,Male,Shoes,Footwear,97,OH,M,Violet,Summer,3.0,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly
1016,68,Male,Gloves,Accessories,24,NC,M,Cyan,Summer,4.1,Yes,Standard,Yes,Yes,34,Cash,Weekly
1017,20,Male,Belt,Accessories,30,ID,XL,Blue,Summer,3.4,Yes,Express,Yes,Yes,15,Bank Transfer,Every 3 Months
1018,21,Male,Jacket,Outerwear,53,OK,L,Orange,Fall,2.5,Yes,Express,Yes,Yes,14,Credit Card,Annually
1019,50,Male,Dress,Clothing,70,GA,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,Yes,46,Cash,Weekly
1020,32,Male,Shirt,Clothing,76,KY,S,Beige,Winter,2.8,Yes,Standard,Yes,Yes,33,Venmo,Bi-Weekly
1021,24,Male,Scarf,Accessories,95,DE,M,Black,Fall,4.5,Yes,Express,Yes,Yes,41,Debit Card,Annually
1022,55,Male,Coat,Outerwear,51,MA,S,Lavender,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
1023,61,Male,Handbag,Accessories,41,NE,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,Yes,7,Cash,Annually
1024,61,Male,Sunglasses,Accessories,71,ME,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months
1025,28,Male,T-shirt,Clothing,66,PA,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,18,Venmo,Quarterly
1026,60,Male,Shirt,Clothing,84,NE,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,Yes,15,Credit Card,Annually
1027,49,Male,Handbag,Accessories,95,VA,L,Turquoise,Winter,3.0,Yes,Express,Yes,Yes,39,PayPal,Bi-Weekly
1028,33,Male,Jewelry,Accessories,90,OH,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly
1029,45,Male,Hoodie,Clothing,36,NE,S,Lavender,Summer,3.7,Yes,Standard,Yes,Yes,4,Cash,Fortnightly
1030,29,Male,Gloves,Accessories,22,OH,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly
1031,58,Male,Coat,Outerwear,89,KY,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
1032,22,Male,Sandals,Footwear,50,TN,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly
1033,55,Male,Boots,Footwear,36,ME,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,Yes,44,Credit Card,Quarterly
1034,19,Male,Pants,Clothing,52,MT,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly
1035,68,Male,Socks,Clothing,29,MD,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Weekly
1036,61,Male,Blouse,Clothing,89,GA,M,Brown,Fall,2.8,Yes,Express,Yes,Yes,32,Venmo,Annually
1037,68,Male,Handbag,Accessories,47,HI,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly
1038,52,Male,Jewelry,Accessories,25,RI,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,48,Debit Card,Quarterly
1039,41,Male,Pants,Clothing,74,NE,XL,Cyan,Fall,3.0,Yes,Express,Yes,Yes,3,Bank Transfer,Weekly
1040,29,Male,Belt,Accessories,46,MI,M,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39,Venmo,Monthly
1041,68,Male,Jeans,Clothing,22,NC,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,7,Cash,Fortnightly
1042,36,Male,Shirt,Clothing,25,MN,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,Yes,11,Cash,Fortnightly
1043,55,Male,Belt,Accessories,80,MD,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,Yes,47,Credit Card,Weekly
1044,28,Male,Jeans,Clothing,76,HI,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Fortnightly
1045,39,Male,Jeans,Clothing,30,OR,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months
1046,54,Male,Sweater,Clothing,79,NM,L,Black,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Bi-Weekly
1047,40,Male,Sneakers,Footwear,22,IL,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12,Venmo,Annually
1048,31,Male,Socks,Clothing,36,UT,S,Olive,Fall,4.2,Yes,Standard,Yes,Yes,7,Credit Card,Fortnightly
1049,30,Male,Socks,Clothing,77,ME,L,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,19,Venmo,Fortnightly
1050,45,Male,Sunglasses,Accessories,33,VA,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,Yes,24,Cash,Quarterly
1051,48,Male,Sneakers,Footwear,64,FL,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,Yes,19,Venmo,Monthly
1052,45,Male,Socks,Clothing,53,OH,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,Yes,39,PayPal,Annually
1053,60,Male,Shoes,Footwear,36,VA,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Fortnightly
1054,59,Male,Blouse,Clothing,70,KS,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,Yes,10,Debit Card,Bi-Weekly
1055,18,Male,Shorts,Clothing,96,AR,L,Cyan,Winter,4.9,No,Express,Yes,Yes,48,PayPal,Quarterly
1056,70,Male,Jacket,Outerwear,27,MA,M,Orange,Spring,3.3,No,Next Day Air,Yes,Yes,24,Debit Card,Annually
1057,20,Male,Sweater,Clothing,64,ID,L,Black,Winter,2.9,No,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly
1058,65,Male,Jacket,Outerwear,23,WI,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,Yes,20,Credit Card,Weekly
1059,29,Male,Scarf,Accessories,33,NM,L,Violet,Summer,3.1,No,Next Day Air,Yes,Yes,49,Bank Transfer,Every 3 Months
1060,22,Male,Jacket,Outerwear,34,NC,M,Beige,Winter,2.5,No,Standard,Yes,Yes,25,Debit Card,Monthly
1061,27,Male,Sweater,Clothing,35,IA,S,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
1062,36,Male,Coat,Outerwear,62,ID,M,Gray,Summer,4.4,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
1063,59,Male,Boots,Footwear,75,OH,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
1064,62,Male,Hoodie,Clothing,29,AL,S,Indigo,Summer,3.3,No,Free Shipping,Yes,Yes,35,Cash,Monthly
1065,34,Male,Hat,Accessories,28,WY,M,Violet,Spring,3.5,No,Express,Yes,Yes,42,Credit Card,Every 3 Months
1066,59,Male,T-shirt,Clothing,20,AL,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3,PayPal,Every 3 Months
1067,49,Male,Coat,Outerwear,96,MS,M,Red,Winter,4.0,No,Store Pickup,Yes,Yes,11,PayPal,Bi-Weekly
1068,18,Male,Dress,Clothing,43,PA,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,Yes,22,PayPal,Quarterly
1069,55,Male,Shirt,Clothing,94,WY,M,Olive,Fall,2.5,No,Standard,Yes,Yes,47,Credit Card,Weekly
1070,38,Male,Skirt,Clothing,81,MD,XL,White,Fall,4.3,No,Next Day Air,Yes,Yes,33,Venmo,Every 3 Months
1071,50,Male,Jewelry,Accessories,75,NC,M,Magenta,Summer,3.3,No,Free Shipping,Yes,Yes,50,Debit Card,Weekly
1072,61,Male,Hat,Accessories,81,PA,M,Beige,Summer,2.6,No,Express,Yes,Yes,46,Credit Card,Monthly
1073,48,Male,Shorts,Clothing,92,ID,L,Gold,Fall,3.5,No,Express,Yes,Yes,34,Debit Card,Fortnightly
1074,22,Male,Scarf,Accessories,96,CA,XL,Purple,Spring,4.0,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly
1075,48,Male,Jewelry,Accessories,71,TN,S,White,Fall,2.6,No,Standard,Yes,Yes,45,Bank Transfer,Fortnightly
1076,57,Male,Sunglasses,Accessories,50,MO,L,Indigo,Summer,4.9,No,Next Day Air,Yes,Yes,32,Debit Card,Bi-Weekly
1077,33,Male,Coat,Outerwear,72,ND,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,47,Venmo,Bi-Weekly
1078,58,Male,Jacket,Outerwear,28,WV,M,Pink,Winter,3.7,No,Standard,Yes,Yes,5,PayPal,Quarterly
1079,37,Male,Sweater,Clothing,59,AZ,M,Silver,Fall,4.4,No,Express,Yes,Yes,49,Credit Card,Fortnightly
1080,18,Male,Coat,Outerwear,33,OK,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly
1081,65,Male,Scarf,Accessories,59,PA,L,Blue,Fall,3.8,No,Express,Yes,Yes,22,Cash,Every 3 Months
1082,62,Male,Belt,Accessories,30,ID,XL,Brown,Spring,4.5,No,Standard,Yes,Yes,45,Credit Card,Annually
1083,54,Male,Hat,Accessories,85,SC,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,Yes,30,Venmo,Quarterly
1084,35,Male,Backpack,Accessories,97,WA,L,Teal,Summer,3.3,No,Store Pickup,Yes,Yes,43,Cash,Weekly
1085,34,Male,T-shirt,Clothing,36,AR,S,Purple,Fall,4.1,No,Next Day Air,Yes,Yes,48,Cash,Quarterly
1086,25,Male,Jewelry,Accessories,85,UT,M,Turquoise,Winter,3.0,No,Store Pickup,Yes,Yes,23,Venmo,Fortnightly
1087,53,Male,Sunglasses,Accessories,62,AK,M,Olive,Winter,3.0,No,Free Shipping,Yes,Yes,27,PayPal,Bi-Weekly
1088,45,Male,Jeans,Clothing,71,WV,S,White,Winter,3.4,No,Next Day Air,Yes,Yes,7,Bank Transfer,Monthly
1089,49,Male,Pants,Clothing,21,LA,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,Yes,2,PayPal,Weekly
1090,40,Male,Backpack,Accessories,61,AZ,M,Silver,Spring,3.8,No,Next Day Air,Yes,Yes,33,PayPal,Bi-Weekly
1091,38,Male,Scarf,Accessories,58,CT,M,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27,Cash,Fortnightly
1092,44,Male,Sweater,Clothing,80,NC,L,Lavender,Spring,4.7,No,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly
1093,68,Male,Jewelry,Accessories,50,SD,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly
1094,60,Male,Sneakers,Footwear,48,DE,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months
1095,25,Male,Jewelry,Accessories,40,CT,M,Black,Winter,4.8,No,Next Day Air,Yes,Yes,25,Cash,Quarterly
1096,19,Male,Coat,Outerwear,34,TN,S,Peach,Summer,3.0,No,Free Shipping,Yes,Yes,30,Bank Transfer,Quarterly
1097,57,Male,Coat,Outerwear,46,NH,S,Beige,Fall,2.6,No,Standard,Yes,Yes,48,Credit Card,Annually
1098,58,Male,Sunglasses,Accessories,27,VT,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,47,Bank Transfer,Weekly
1099,49,Male,Handbag,Accessories,98,ID,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,27,Credit Card,Weekly
1100,19,Male,Sweater,Clothing,73,NC,M,Peach,Fall,2.6,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly
1101,50,Male,Pants,Clothing,28,NV,L,Gold,Spring,4.4,No,Express,Yes,Yes,2,Credit Card,Weekly
1102,30,Male,Gloves,Accessories,76,DE,XL,Silver,Fall,3.0,No,Free Shipping,Yes,Yes,39,Cash,Fortnightly
1103,52,Male,Sweater,Clothing,83,TX,M,Peach,Fall,2.9,No,Express,Yes,Yes,24,Cash,Fortnightly
1104,35,Male,Hoodie,Clothing,23,TN,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly
1105,35,Male,Hat,Accessories,28,DE,M,Beige,Fall,3.1,No,Express,Yes,Yes,8,Bank Transfer,Quarterly
1106,33,Male,T-shirt,Clothing,83,MA,S,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,6,Venmo,Every 3 Months
1107,52,Male,Skirt,Clothing,96,MN,L,Violet,Winter,3.6,No,Store Pickup,Yes,Yes,12,Venmo,Fortnightly
1108,69,Male,Sneakers,Footwear,62,TX,M,Peach,Fall,2.8,No,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly
1109,27,Male,Shorts,Clothing,25,NE,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50,Cash,Fortnightly
1110,66,Male,Hoodie,Clothing,97,OK,L,Violet,Winter,4.9,No,Next Day Air,Yes,Yes,2,Venmo,Weekly
1111,28,Male,Hoodie,Clothing,61,TX,L,Cyan,Fall,3.0,No,Standard,Yes,Yes,31,Cash,Bi-Weekly
1112,22,Male,Shoes,Footwear,66,NY,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly
1113,69,Male,Hoodie,Clothing,67,WA,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32,PayPal,Quarterly
1114,28,Male,Sunglasses,Accessories,80,MD,M,Purple,Summer,4.8,No,Next Day Air,Yes,Yes,11,PayPal,Bi-Weekly
1115,55,Male,Skirt,Clothing,25,NH,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months
1116,30,Male,Hat,Accessories,58,NY,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,Yes,37,Cash,Weekly
1117,67,Male,Backpack,Accessories,96,HI,M,Charcoal,Winter,4.2,No,Express,Yes,Yes,39,PayPal,Fortnightly
1118,25,Male,Sunglasses,Accessories,77,CA,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,24,Credit Card,Monthly
1119,49,Male,Belt,Accessories,65,IN,M,Purple,Summer,4.9,No,Standard,Yes,Yes,11,PayPal,Every 3 Months
1120,34,Male,Jewelry,Accessories,36,LA,M,Indigo,Spring,3.1,No,Standard,Yes,Yes,36,Credit Card,Weekly
1121,22,Male,Sneakers,Footwear,84,PA,M,Magenta,Winter,4.0,No,Next Day Air,Yes,Yes,40,Debit Card,Monthly
1122,63,Male,T-shirt,Clothing,58,FL,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25,Cash,Quarterly
1123,70,Male,Handbag,Accessories,62,NC,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually
1124,36,Male,Hat,Accessories,67,MA,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38,Cash,Monthly
1125,42,Male,Sweater,Clothing,20,IA,M,Orange,Spring,4.9,No,Express,Yes,Yes,40,Cash,Quarterly
1126,27,Male,Sandals,Footwear,90,ND,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly
1127,23,Male,Scarf,Accessories,58,IA,L,Beige,Winter,3.4,No,Standard,Yes,Yes,47,Venmo,Fortnightly
1128,50,Male,Shirt,Clothing,53,DE,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Monthly
1129,56,Male,Gloves,Accessories,30,NY,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35,Debit Card,Monthly
1130,37,Male,Hoodie,Clothing,65,NH,XL,White,Winter,4.7,No,Express,Yes,Yes,46,Venmo,Fortnightly
1131,67,Male,Jewelry,Accessories,41,KY,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30,PayPal,Bi-Weekly
1132,67,Male,Shirt,Clothing,73,IL,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Monthly
1133,50,Male,Hoodie,Clothing,98,NC,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25,Cash,Fortnightly
1134,36,Male,Shoes,Footwear,36,CT,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly
1135,62,Male,T-shirt,Clothing,81,WI,M,Brown,Summer,4.6,No,Express,Yes,Yes,2,Venmo,Every 3 Months
1136,65,Male,Skirt,Clothing,90,MA,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly
1137,23,Male,Handbag,Accessories,83,IL,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly
1138,46,Male,Shirt,Clothing,91,NM,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months
1139,18,Male,Pants,Clothing,36,IA,M,Purple,Summer,4.7,No,Express,Yes,Yes,32,Venmo,Fortnightly
1140,58,Male,Coat,Outerwear,53,AL,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly
1141,31,Male,Jeans,Clothing,39,MD,M,White,Winter,2.6,No,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months
1142,39,Male,Gloves,Accessories,33,OH,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly
1143,69,Male,T-shirt,Clothing,76,OH,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly
1144,68,Male,Boots,Footwear,23,NV,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly
1145,41,Male,Jeans,Clothing,54,SC,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly
1146,31,Male,Sneakers,Footwear,89,NV,L,Pink,Summer,3.0,No,Express,Yes,Yes,30,Cash,Every 3 Months
1147,48,Male,Sneakers,Footwear,38,WI,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months
1148,59,Male,Hat,Accessories,36,TN,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually
1149,34,Male,Pants,Clothing,66,FL,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly
1150,21,Male,Jewelry,Accessories,42,GA,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually
1151,29,Male,Jewelry,Accessories,36,KY,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly
1152,41,Male,Blouse,Clothing,86,OH,M,Gray,Spring,4.2,No,Express,Yes,Yes,24,Credit Card,Weekly
1153,62,Male,Handbag,Accessories,49,CT,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8,PayPal,Every 3 Months
1154,27,Male,Shirt,Clothing,41,ID,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly
1155,49,Male,Dress,Clothing,82,GA,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly
1156,67,Male,T-shirt,Clothing,53,TN,S,Red,Fall,2.6,No,Express,Yes,Yes,47,PayPal,Quarterly
1157,20,Male,Shoes,Footwear,21,HI,M,Gold,Summer,4.8,No,Express,Yes,Yes,6,Venmo,Every 3 Months
1158,37,Male,Belt,Accessories,66,MD,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly
1159,69,Male,Belt,Accessories,89,NV,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually
1160,66,Male,Handbag,Accessories,55,NH,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months
1161,37,Male,Scarf,Accessories,42,ND,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly
1162,63,Male,Shorts,Clothing,52,OK,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Monthly
1163,47,Male,Sandals,Footwear,92,NC,M,Blue,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly
1164,26,Male,Pants,Clothing,56,TN,L,White,Summer,3.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly
1165,68,Male,Dress,Clothing,96,MT,M,Green,Winter,4.2,No,Standard,Yes,Yes,47,PayPal,Quarterly
1166,51,Male,T-shirt,Clothing,64,WI,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months
1167,48,Male,Dress,Clothing,48,CT,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly
1168,60,Male,Socks,Clothing,83,NJ,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16,PayPal,Quarterly
1169,68,Male,Scarf,Accessories,91,MS,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37,Debit Card,Fortnightly
1170,25,Male,Backpack,Accessories,94,WY,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Cash,Annually
1171,57,Male,Skirt,Clothing,62,IL,S,Red,Spring,3.2,No,Express,Yes,Yes,33,Cash,Bi-Weekly
1172,41,Male,Socks,Clothing,55,LA,M,Lavender,Spring,3.9,No,Next Day Air,Yes,Yes,15,Debit Card,Annually
1173,59,Male,Coat,Outerwear,68,OR,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly
1174,44,Male,Jewelry,Accessories,76,SD,M,Indigo,Winter,2.5,No,Express,Yes,Yes,42,Cash,Bi-Weekly
1175,42,Male,Backpack,Accessories,31,MI,M,Black,Winter,4.3,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly
1176,35,Male,Belt,Accessories,81,NJ,M,Beige,Spring,4.1,No,Store Pickup,Yes,Yes,26,PayPal,Quarterly
1177,36,Male,Dress,Clothing,83,OR,M,Red,Winter,4.6,No,Free Shipping,Yes,Yes,39,PayPal,Quarterly
1178,54,Male,Skirt,Clothing,21,IA,M,Black,Spring,4.8,No,Standard,Yes,Yes,24,Debit Card,Monthly
1179,37,Male,Dress,Clothing,22,SC,M,Teal,Spring,4.9,No,Express,Yes,Yes,23,Debit Card,Annually
1180,20,Male,T-shirt,Clothing,33,IN,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually
1181,23,Male,Skirt,Clothing,23,OR,S,Beige,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Monthly
1182,61,Male,Shorts,Clothing,96,NY,L,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly
1183,37,Male,Jewelry,Accessories,21,NM,M,Maroon,Spring,3.8,No,Express,Yes,Yes,45,PayPal,Quarterly
1184,23,Male,Pants,Clothing,39,LA,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly
1185,63,Male,Belt,Accessories,73,SC,S,Indigo,Fall,3.4,No,Express,Yes,Yes,19,Credit Card,Annually
1186,47,Male,Jeans,Clothing,64,ME,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Monthly
1187,63,Male,Jeans,Clothing,68,IN,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually
1188,56,Male,Hat,Accessories,89,IA,L,Maroon,Fall,3.0,No,Express,Yes,Yes,37,Credit Card,Every 3 Months
1189,68,Male,Blouse,Clothing,29,MS,M,Magenta,Summer,3.3,No,Next Day Air,Yes,Yes,11,Credit Card,Weekly
1190,64,Male,Shirt,Clothing,97,AR,XL,Teal,Summer,4.9,No,Free Shipping,Yes,Yes,28,Debit Card,Annually
1191,62,Male,Shirt,Clothing,45,SC,M,Orange,Winter,4.3,No,Next Day Air,Yes,Yes,31,Credit Card,Weekly
1192,34,Male,T-shirt,Clothing,70,IN,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,Yes,50,Venmo,Quarterly
1193,49,Male,Coat,Outerwear,56,FL,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly
1194,40,Male,Jacket,Outerwear,55,AK,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly
1195,50,Male,Hoodie,Clothing,46,NY,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly
1196,25,Male,Scarf,Accessories,95,TX,M,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,33,Venmo,Monthly
1197,30,Male,Belt,Accessories,88,ND,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly
1198,54,Male,Sneakers,Footwear,92,VT,L,Violet,Fall,3.9,No,Standard,Yes,Yes,26,PayPal,Annually
1199,40,Male,Socks,Clothing,49,NJ,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Cash,Annually
1200,49,Male,Sandals,Footwear,89,MD,M,Indigo,Fall,4.5,No,Free Shipping,Yes,Yes,3,Debit Card,Weekly
1201,27,Male,Coat,Outerwear,22,CT,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly
1202,27,Male,Shoes,Footwear,61,IL,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly
1203,48,Male,Scarf,Accessories,29,MD,S,Olive,Spring,2.9,No,Standard,Yes,Yes,14,Venmo,Every 3 Months
